(15, 22, 37, 1)
(18, 22, 37, 1)
(20, 22, 37, 1)
(14, 23, 37, 1)
(18, 23, 37, 1)
(20, 23, 37, 1)
(14, 24, 37, 1)
(15, 24, 37, 1)
(18, 24, 37, 1)
(19, 24, 37, 1)
(22, 24, 37, 1)
(14, 25, 37, 1)
(18, 25, 37, 1)
(10, 26, 37, 1)
(11, 26, 37, 1)
(12, 26, 37, 1)
(13, 26, 37, 1)
(14, 26, 37, 1)
(16, 26, 37, 1)
(17, 26, 37, 1)
(18, 26, 37, 1)
(19, 26, 37, 1)
(20, 26, 37, 1)
(21, 26, 37, 1)
(22, 26, 37, 1)
(23, 26, 37, 1)
(24, 26, 37, 1)
(10, 27, 37, 1)
(14, 27, 37, 1)
(16, 27, 37, 1)
(18, 27, 37, 1)
(20, 27, 37, 1)
(24, 27, 37, 1)
(11, 28, 37, 1)
(14, 28, 37, 1)
(15, 28, 37, 1)
(18, 28, 37, 1)
(23, 28, 37, 1)
(26, 28, 37, 1)
(10, 29, 37, 1)
(14, 29, 37, 1)
(18, 29, 37, 1)
(22, 29, 37, 1)
(26, 29, 37, 1)
(6, 30, 37, 1)
(7, 30, 37, 1)
(8, 30, 37, 1)
(10, 30, 37, 1)
(11, 30, 37, 1)
(12, 30, 37, 1)
(13, 30, 37, 1)
(14, 30, 37, 1)
(15, 30, 37, 1)
(17, 30, 37, 1)
(18, 30, 37, 1)
(19, 30, 37, 1)
(20, 30, 37, 1)
(21, 30, 37, 1)
(22, 30, 37, 1)
(24, 30, 37, 1)
(25, 30, 37, 1)
(26, 30, 37, 1)
(27, 30, 37, 1)
(28, 30, 37, 1)
(6, 31, 37, 1)
(8, 31, 37, 1)
(12, 31, 37, 1)
(14, 31, 37, 1)
(18, 31, 37, 1)
(20, 31, 37, 1)
(24, 31, 37, 1)
(26, 31, 37, 1)
(6, 32, 37, 1)
(10, 32, 37, 1)
(11, 32, 37, 1)
(14, 32, 37, 1)
(15, 32, 37, 1)
(18, 32, 37, 1)
(19, 32, 37, 1)
(23, 32, 37, 1)
(26, 32, 37, 1)
(30, 32, 37, 1)
(6, 33, 37, 1)
(10, 33, 37, 1)
(14, 33, 37, 1)
(18, 33, 37, 1)
(22, 33, 37, 1)
(26, 33, 37, 1)
(30, 33, 37, 1)
(5, 34, 37, 1)
(6, 34, 37, 1)
(8, 34, 37, 1)
(9, 34, 37, 1)
(11, 34, 37, 1)
(12, 34, 37, 1)
(14, 34, 37, 1)
(15, 34, 37, 1)
(17, 34, 37, 1)
(18, 34, 37, 1)
(20, 34, 37, 1)
(21, 34, 37, 1)
(23, 34, 37, 1)
(24, 34, 37, 1)
